"trade_code","weight"
"600015.SH",0
"600890.SH",0.0158626684050413
"600724.SH",0.0158626684050413
"600683.SH",0.0158626684050413
"002016.SZ",0.0158626684050413
"000981.SZ",0.0158626684050413
"600753.SH",0.0158626684050413
"300239.SZ",0.0117841741049042
"300314.SZ",0.0117841741049042
"300318.SZ",0.0117841741049042
"000591.SZ",0.0117841741049042
"000606.SZ",0.0117841741049042
"300246.SZ",0.0117841741049042
"600513.SH",0.0117841741049042
"600080.SH",0.0117841741049042
"600258.SH",0.00511483301574566
"000008.SZ",0.00511483301574566
"000881.SZ",0.0119346103700732
"600053.SH",0.0119346103700732
"002372.SZ",0.00765553438304416
"002619.SZ",0.00765553438304416
"002623.SZ",0.00765553438304416
"002473.SZ",0.00411192458128573
"002670.SZ",0.00411192458128573
"300160.SZ",0.00411192458128573
"002662.SZ",0.00655902116136797
"300258.SZ",0.00655902116136797
"600099.SH",0.00655902116136797
"002590.SZ",0.00655902116136797
"000550.SZ",0.00655902116136797
"002387.SZ",0.00725437100926019
"600866.SH",0.00725437100926019
"000716.SZ",0.00725437100926019
"002188.SZ",0.00852472169290944
"300340.SZ",0.00852472169290944
"002660.SZ",0.00852472169290944
"300078.SZ",0.00852472169290944
"300046.SZ",0.00852472169290944
"002199.SZ",0.00852472169290944
"300209.SZ",0.0108481262327416
"300379.SZ",0.0108481262327416
"002279.SZ",0.0108481262327416
"300042.SZ",0.0108481262327416
"300277.SZ",0.0108481262327416
"002528.SZ",0.0108481262327416
"600057.SH",0.0116086651288737
"603128.SH",0.0116086651288737
"002210.SZ",0.0116086651288737
"600077.SH",0.0116086651288737
"002615.SZ",0.00769732223447999
"300089.SZ",0.00769732223447999
"000587.SZ",0.00769732223447999
"002502.SZ",0.00769732223447999
"000791.SZ",0.00667937017350316
"000993.SZ",0.00667937017350316
"600505.SH",0.00667937017350316
"600719.SH",0.00667937017350316
"000531.SZ",0.00667937017350316
"300211.SZ",0.00551599638952964
"300250.SZ",0.00551599638952964
"600345.SH",0.00551599638952964
"601798.SH",0.00689778134367443
"002680.SZ",0.00689778134367443
"002552.SZ",0.00689778134367443
"601100.SH",0.00689778134367443
"300309.SZ",0.00689778134367443
"002639.SZ",0.00689778134367443
"002667.SZ",0.00689778134367443
"601177.SH",0.00689778134367443
"002430.SZ",0.00689778134367443
"002696.SZ",0.00807341289740247
"002173.SZ",0.00807341289740247
"000713.SZ",0.00807341289740247
"300119.SZ",0.00807341289740247
"600170.SH",0.00915989703473406
"601668.SH",0.00915989703473406
"002060.SZ",0.00915989703473406
"600774.SH",0.00990372079029185
"000560.SZ",0.00990372079029185
"000759.SZ",0.00990372079029185
"600778.SH",0.00990372079029185
"601677.SH",0.0128121552502257
"300127.SZ",0.0128121552502257
"000928.SZ",0.0128121552502257
"002295.SZ",0.0128121552502257
"002643.SZ",0.00639632712644447
"002409.SZ",0.00639632712644447
"300387.SZ",0.00639632712644447
"002669.SZ",0.00639632712644447
"600378.SH",0.00639632712644447
"300214.SZ",0.00639632712644447
"603010.SH",0.00639632712644447
"600985.SH",0.00639632712644447
"300230.SZ",0.00639632712644447
"002181.SZ",0.0143415906127771
"601999.SH",0.0143415906127771
"300148.SZ",0.0143415906127771
"002485.SZ",0.00715408016581419
"002517.SZ",0.00715408016581419
"002003.SZ",0.00715408016581419
"002629.SZ",0.0060174506067596
"002207.SZ",0.0060174506067596
"300370.SZ",0.0060174506067596
"002545.SZ",0.00829070972486879
"300040.SZ",0.00829070972486879
"300120.SZ",0.00829070972486879
"002546.SZ",0.00829070972486879
"600847.SH",0.00829070972486879
"601567.SH",0.00829070972486879
"600291.SH",0.0126366462741952
"000415.SZ",0.0126366462741952
"002443.SZ",0.00165479891685889
"600126.SH",0.00165479891685889
"002013.SZ",0.0060174506067596
"000768.SZ",0.0060174506067596
