"datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2","net value"
"2013-04-25",109261045.253246,0.000602562850055666,22950257.253246,86310788,-78253440,108489122.253246,NA,3.64203484177487
"2013-04-26",108761439.253246,-0.0045725903394207,23618057.253246,85143382,-77585640,108139014.253246,NA,3.62538130844153
"2013-05-02",108099144.253246,-0.0060894284274583,23630777.253246,84468367,-77572920,106769234.253246,-0.0279337218948532,3.60330480844153
"2013-05-03",108018047.159946,-0.000750210317206679,19759587.159946,88258460,-79073880,105860661.159946,NA,3.6006015719982
"2013-05-06",108993333.159946,0.00902891716377607,19040907.159946,89952426,-79792560,106891841.159946,NA,3.63311110533153
"2013-05-07",108565640.159946,-0.00392402899884148,18538467.159946,90027173,-80295000,107472612.159946,NA,3.6188546719982
"2013-05-08",108346361.159946,-0.00201978268333292,17972427.159946,90373934,-80861040,107081787.159946,NA,3.6115453719982
"2013-05-09",109554532.975946,0.0111510142386457,18677313.975946,90877219,-80583840,107627674.975946,NA,3.65181776586487
"2013-05-10",110087060.975946,0.00486084861606706,17874813.975946,92212247,-81386340,107772568.975946,NA,3.6695686991982
"2013-05-13",111345802.975946,0.0114340594511377,18773613.975946,92572189,-80487540,109660641.975946,NA,3.71152676586487
"2013-05-14",112465235.975946,0.0100536613871458,19903533.975946,92561702,-79357620,110368756.975946,NA,3.7488411991982
"2013-05-15",113790552.975946,0.011784237044445,19942053.975946,93848499,-79319100,111622771.975946,NA,3.79301843253153
"2013-05-16",113554616.975946,-0.0020734234418377,18208653.975946,95345963,-81052500,111102746.975946,NA,3.7851538991982
"2013-05-17",113314424.975946,-0.00211521122078973,16680693.975946,96633731,-82580460,111059795.975946,NA,3.7771474991982
"2013-05-20",113522574.975946,0.0018369241166265,16000173.975946,97522401,-83260980,111762962.975946,NA,3.78408583253153
"2013-05-21",114894061.975946,0.0120811829743168,15813993.975946,99080068,-83447160,113214931.975946,NA,3.82980206586487
"2013-05-22",116216823.975946,0.0115128839319558,15736953.975946,100479870,-83524200,113549522.975946,NA,3.87389413253153
"2013-05-23",116281647.975946,0.000557784990006249,16738473.975946,99543174,-82522680,114769359.975946,NA,3.87605493253153
"2013-05-24",117274645.975946,0.00853959345506894,16186353.975946,101088292,-83074800,114900688.975946,NA,3.90915486586487
"2013-05-27",119426082.975946,0.0183452866738245,16648593.975946,102777489,-82612560,116573430.975946,NA,3.98086943253153
"2013-05-28",117730041.975946,-0.0142015961483187,14735433.975946,102994608,-84525720,115719368.975946,NA,3.92433473253153
"2013-05-29",119124963.975946,0.0118484795944012,14928033.975946,104196930,-84333120,116923702.975946,NA,3.97083213253153
"2013-05-30",118647215.975946,-0.00401047760313689,14998653.975946,103648562,-84262500,117179347.975946,NA,3.9549071991982
"2013-05-31",117024719.975946,-0.0136749605682188,15801153.975946,101223566,-83460000,116469993.975946,NA,3.9008239991982
"2013-06-03",116848206.975946,-0.00150833943491835,15897453.975946,100950753,-83363700,115916254.975946,0.0817470788277155,3.89494023253153
"2013-06-04",116105877.389046,-0.00635293947687887,23908274.389046,92197603,-82259460,115473262.389046,NA,3.8701959129682
"2013-06-05",116358649.389046,0.0021770818642799,24190754.389046,92167895,-81976980,115470432.389046,NA,3.87862164630153
"2013-06-06",116029142.389046,-0.00283182214412181,24800654.389046,91228488,-81367080,115593997.389046,NA,3.86763807963487
"2013-06-07",116582340.389046,0.00476775048586631,26675294.389046,89907046,-79492440,115907359.389046,NA,3.8860780129682
"2013-06-13",116700885.389046,0.00101683496492178,29654174.389046,87046711,-76513560,115012657.389046,NA,3.8900295129682
"2013-06-14",116625712.389046,-0.00064415106834359,29268974.389046,87356738,-76898760,115446287.389046,NA,3.88752374630153
"2013-06-17",115992232.389046,-0.00543173530967855,29249714.389046,86742518,-76918020,115209831.389046,NA,3.86640774630153
"2013-06-18",116012984.565046,0.000178910049169367,29045325.565046,86967659,-77578560,115000416.565046,NA,3.86709948550153
"2013-06-19",115930472.565046,-0.000711230732571511,29583165.565046,86347307,-77040720,114243625.565046,NA,3.86434908550153
"2013-06-20",115815267.565046,-0.000993742175383283,31559565.565046,84255702,-75064320,115389138.565046,NA,3.86050891883487
"2013-06-21",116046998.565046,0.00200086745790973,32220525.565046,83826473,-74403360,114168557.565046,NA,3.86823328550153
"2013-06-24",117084865.565046,0.00894350575916247,37514685.565046,79570180,-69109200,116410515.565046,NA,3.9028288521682
"2013-06-25",117211634.565046,0.00108271038607954,38169165.565046,79042469,-68454720,112658189.565046,NA,3.90705448550153
"2013-06-26",116565307.565046,-0.00551418809573312,37858125.565046,78707182,-68765760,115152820.565046,NA,3.8855102521682
"2013-06-27",116909835.565046,0.00295566500185096,37968285.565046,78941550,-68655600,115991158.565046,NA,3.89699451883487
"2013-06-28",116490540.565046,-0.00358648182142651,36361245.565046,80129295,-70262640,114140116.565046,NA,3.88301801883487
"2013-07-01",117308297.565046,0.00701994338796452,36529725.565046,80778572,-70094160,115270725.565046,0.0103562386594001,3.91027658550153
"2013-07-02",117438370.321096,0.00110881121582973,23242100.321096,94196270,-84294600,115585539.321096,NA,3.91461234403653
"2013-07-03",117083833.321096,-0.0030189196174184,23842700.321096,93241133,-83694000,115377612.321096,NA,3.90279444403653
"2013-07-04",118146751.321096,0.00907826443540682,22867700.321096,95279051,-84669000,114401482.321096,NA,3.93822504403653
