"datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2","beta","net_value","position"
"2004-12-31",3e+07,0,3e+07,0,0,3e+07,NA,NA,1,1
"2005-01-04",29933367.27096,-0.00222109096800005,4859739.27096,25073628,-22407703.2,29668308.27096,NA,0.893676144513271,0.997778909032,1
"2005-01-05",30011369.27096,0.00260585450657524,4636983.27096,25374386,-22630459.2,29528620.27096,NA,0.891862337082757,1.00037897569867,1
"2005-01-06",30021827.27096,0.000348467939119246,4851075.27096,25170752,-22416367.2,29782802.27096,NA,0.890572009926442,1.00072757569867,1
"2005-01-07",30157492.07096,0.00451887217841751,4833200.07096,25324292,-22434242.4,29763884.07096,NA,0.885878365326067,1.00524973569867,1
"2005-01-10",30148930.27096,-0.000283902918049472,4607001.27096,25541929,-22660441.2,29655064.27096,NA,0.88718597565595,1.00496434236533,1
"2005-01-11",30210156.47096,0.002030791787627,4532764.47096,25677392,-22734678,29887945.47096,NA,0.885396694492961,1.00700521569867,1
"2005-01-12",30207350.07096,-9.28959107741045e-05,4541588.07096,25665762,-22725854.4,29927831.07096,NA,0.885454108083758,1.006911669032,1
"2005-01-13",30328153.87096,0.00399915251474292,4538646.87096,25789507,-22728795.6,29978327.87096,NA,0.881319507193371,1.01093846236533,1
"2005-01-14",30311065.67096,-0.000563443461567337,4734065.67096,25577000,-22533376.8,30160315.67096,NA,0.881001556085546,1.01036885569867,1
"2005-01-17",30298146.87096,-0.000426207383806276,5209536.87096,25088610,-22057905.6,30046079.87096,NA,0.879199987564078,1.009938229032,1
"2005-01-18",30310124.27096,0.000395317906768833,5044533.27096,25265591,-22222909.2,29785614.27096,NA,0.879572110543545,1.01033747569867,1
"2005-01-19",30369845.47096,0.00197033834193849,5215054.47096,25154791,-22052388,30104374.47096,NA,0.876667510376055,1.01232818236533,1
"2005-01-20",30269434.47096,-0.00330627299687813,5465056.47096,24804378,-21802386,29903284.47096,NA,0.878973300600402,1.008981149032,1
"2005-01-21",30205778.27096,-0.00210298610174142,4864071.27096,25341707,-22403371.2,29150515.27096,NA,0.884051386120122,1.00685927569867,1
"2005-01-24",30269218.07096,0.00210025378028389,4510010.07096,25759208,-22757432.4,29837689.07096,NA,0.883467861278965,1.00897393569867,1
"2005-01-25",30220924.47096,-0.00159546903018049,4518172.47096,25702752,-22749270,29731278.47096,NA,0.885090826071854,1.007364149032,1
"2005-01-26",30260432.07096,0.001307292900254,4697084.07096,25563348,-22570358.4,30001637.07096,NA,0.882918716280825,1.008681069032,1
"2005-01-27",30189032.67096,-0.00235949704328631,5045855.67096,25143177,-22221586.8,30017377.67096,NA,0.883801867997827,1.006301089032,1
"2005-01-28",30057229.27096,-0.00436593651199646,5169477.27096,24887752,-22097965.2,29776326.27096,NA,0.887905231456822,1.00190764236533,1
"2005-01-31",29833074.27096,-0.00745760688649288,5496201.27096,24336873,-21771241.2,29568489.27096,-0.00335054185825945,0.894578411943063,0.994435809032,1
"2005-02-01",29726615.27246,-0.00356848903780682,4289631.27246,25436984,-22656038.7,29319014.27246,NA,0.890673151345301,0.990887175748667,1
"2005-02-02",29906276.87246,0.00604379605122585,3081831.87246,26824445,-23863838.1,28450105.87246,NA,0.889630264484503,0.996875895748667,1
"2005-02-03",29801533.47246,-0.00350238849344886,3406474.47246,26395059,-23539195.5,29573292.47246,NA,0.891803102239703,0.993384449082,1
"2005-02-04",29736545.37246,-0.00218069650879071,2846135.37246,26890410,-24099534.6,28932580.37246,NA,0.896212984480341,0.991218179082,1
"2005-02-16",29830455.17246,0.00315806018566533,2686729.17246,27143726,-24258940.8,29516126.17246,NA,0.893721842019773,0.994348505748667,1
"2005-02-17",29993803.77246,0.00547590035269785,2757307.77246,27236496,-24188362.2,29531549.77246,NA,0.888086419045974,0.999793459082,1
"2005-02-18",29995506.47246,5.6768391662354e-05,3102166.47246,26893340,-23843503.5,29862177.47246,NA,0.886595101240679,0.999850215748667,1
"2005-02-21",30002323.87246,0.000227280709737654,2638167.87246,27364156,-24307502.1,29404431.87246,NA,0.888297161439951,1.00007746241533,1
"2005-02-22",30148336.17246,0.00486669968035458,2137837.17246,28010499,-24807832.8,29366181.17246,NA,0.885661936975846,1.004944539082,1
"2005-02-23",30317688.17246,0.00561729174808323,2204197.17246,28113491,-24741472.8,29825187.17246,NA,0.880056937788338,1.01058960574867,1
"2005-02-24",30423178.97246,0.00347951332568397,2168267.97246,28254911,-24777402,29856109.97246,NA,0.876923731948758,1.01410596574867,1
"2005-02-25",30355063.27246,-0.00223894090955001,2137434.27246,28217629,-24808235.7,30139413.27246,NA,0.8791750610939,1.01183544241533,1
"2005-02-28",30315341.67246,-0.00130856587724659,2297930.67246,28017411,-24647739.3,30020357.67246,0.0198046899925879,0.879729368998442,1.010511389082,1
"2005-03-01",30331638.12086,0.00053756439812136,4562786.12086,25768852,-22997734.8,30017630.12086,NA,0.892462528016382,1.01105460402867,1
"2005-03-02",30276808.92086,-0.001807657066906,4887216.92085999,25389592,-22673304,30105289.92086,NA,0.893015689263538,1.00922696402867,1
"2005-03-03",30315648.92086,0.00128283004003249,4745358.92085999,25570290,-22815162,29828284.92086,NA,0.892252766785203,1.01052163069533,1
"2005-03-04",30201534.52086,-0.0037642077297404,4835113.52085999,25366421,-22725407.4,29979612.52086,NA,0.895885446354454,1.006717817362,1
"2005-03-07",30146186.72086,-0.00183261549050673,4697384.72085999,25448802,-22863136.2,29861158.72086,NA,0.898397346955664,1.00487289069533,1
"2005-03-08",30180102.52086,0.00112504444804418,4273009.52086,25907093,-23287511.4,29584246.52086,NA,0.898885544588117,1.006003417362,1
"2005-03-09",30256375.12086,0.00252724787622172,4327244.12086,25929131,-23233276.8,29948708.12086,NA,0.896029905514381,1.008545837362,1
"2005-03-10",30066224.32086,-0.00628465238285936,4862952.32085999,25203272,-22697568.6,29877516.32086,NA,0.900580234185466,1.002207477362,1
"2005-03-11",30091352.12086,0.000835748437576944,4751597.12085999,25339755,-22808923.8,29634027.12086,NA,0.900124085651184,1.00304507069533,1
"2005-03-14",30041631.72086,-0.00165231524991949,4671743.72086,25369888,-22888777.2,29466730.72086,NA,0.902202532388003,1.00138772402867,1
"2005-03-15",30060530.32086,0.000629080343424793,5060310.32085999,25000220,-22500210.6,29859378.32086,NA,0.900000503995565,1.002017677362,1
"2005-03-16",29928982.92086,-0.00437608380809951,5292477.92086,24636505,-22268043,29635201.92086,NA,0.903863717682358,0.997632764028667,1
"2005-03-17",29661397.32086,-0.00894068471045495,5518962.32085999,24142435,-22041558.6,29470774.32086,NA,0.912979929323616,0.988713244028666,1
"2005-03-18",29458528.92086,-0.00683947549083685,5834157.92086,23624371,-21726363,29200908.92086,NA,0.919658898008332,0.981950964028667,1
"2005-03-21",29354901.32086,-0.00351774524377624,5762496.32086,23592405,-21798024.6,28909778.32086,NA,0.923942455209632,0.978496710695333,1
"2005-03-22",29079827.12086,-0.00937063957372364,6159188.12086,22920639,-21401332.8,28730016.12086,NA,0.933714491991257,0.969327570695333,1
"2005-03-23",29247867.92086,0.00577860381705841,6270498.92086,22977369,-21290022,28829803.92086,NA,0.926564829942018,0.974928930695333,1
"2005-03-24",29351207.72086,0.00353324215903927,6141938.72085999,23209269,-21418582.2,28761028.72086,NA,0.922846049136662,0.978373590695333,1
"2005-03-25",29372737.92086,0.000733537107050708,6182919.92086,23189818,-21377601,29088740.92086,NA,0.921852901131005,0.979091264028667,1
"2005-03-28",29222295.72086,-0.00512183101232655,6233069.72086,22989226,-21327451.2,28748547.72086,NA,0.927715060959425,0.974076524028667,1
"2005-03-29",29198774.92086,-0.000804892272143087,6355302.92086,22843472,-21205218,28984135.92086,NA,0.928283493857676,0.973292497362,1
"2005-03-30",29147947.12086,-0.00174075111499583,6758366.12086,22389581,-20802154.8,28768600.12086,NA,0.929099780831093,0.971598237362,1
"2005-03-31",29186475.32086,0.00132181521533048,6643614.32086,22542861,-20916906.6,28510179.32086,-0.0377547297457844,0.927872757588311,0.972882510695333,1
"2005-04-01",29130065.10242,-0.00193275199625365,3451788.10242,25678277,-22888593,27790499.10242,NA,0.89136015629086,0.971002170080667,1
"2005-04-04",29204380.90242,0.00255117177866593,3825649.90242,25378731,-22514731.2,28734277.90242,NA,0.887149605707236,0.973479363414,1
"2005-04-05",29025176.90242,-0.00613620266763293,3979387.90242,25045789,-22360993.2,28869968.90242,NA,0.892804502984514,0.967505896747333,1
"2005-04-06",29157596.90242,0.00456224609569755,3556549.90242,25601047,-22783831.2,28306660.90242,NA,0.889957008398914,0.971919896747333,1
"2005-04-07",29308319.90242,0.00516925316254357,3297628.90242,26010691,-23042752.2,28753054.90242,NA,0.885895426615156,0.976943996747333,1
"2005-04-08",29521246.10242,0.00726504285161766,2859768.10242,26661478,-23480613,28607887.10242,NA,0.880694348602879,0.984041536747333,1
"2005-04-11",29566178.70242,0.00152204279738433,3047529.70242,26518649,-23292851.4,29235414.70242,NA,0.878357392942604,0.985539290080667,1
"2005-04-12",29374403.30242,-0.00648630998040667,3438871.30242,25935532,-22901509.8,29227069.30242,NA,0.883016774053449,0.979146776747333,1
"2005-04-13",29578565.10242,0.00695033011898416,2919321.10242,26659244,-23421060,28958151.10242,NA,0.878534290019627,0.985952170080667,1
"2005-04-14",29384910.10242,-0.00654713977265098,3245166.10242,26139744,-23095215,29222654.10242,NA,0.883528736930247,0.979497003414,1
"2005-04-15",29119822.30242,-0.00902122208562295,3546862.30242,25572960,-22793518.8,28820920.30242,NA,0.891313277774649,0.970660743414,1
"2005-04-18",29063851.30242,-0.00192209277305078,3788116.30242,25275735,-22552264.8,28680253.30242,NA,0.892249614106177,0.968795043414,1
"2005-04-19",28963222.70242,-0.003462328476461,3738648.70242,25224574,-22601732.4,28592600.70242,NA,0.896020380760444,0.965440756747333,1
"2005-04-20",28567579.30242,-0.0136601994904022,4090093.30242,24477486,-22250287.8,28279279.30242,NA,0.909010337090991,0.952252643414,1
"2005-04-21",28464375.70242,-0.00361261270713464,4251225.70242,24213150,-22089155.4,28073367.70242,NA,0.912279294515583,0.948812523414,1
"2005-04-22",28296739.70242,-0.00588932642516193,4365417.70242,23931322,-21974963.4,27858293.70242,NA,0.918251127121185,0.943224656747333,1
"2005-04-25",28090489.10242,-0.00728884677772135,4576743.10242,23513746,-21763638,27551994.10242,NA,0.925570855447703,0.936349636747333,1
"2005-04-26",28357263.90242,0.0094969795302362,4412638.90242,23944625,-21927742.2,27514279.90242,NA,0.915768870884384,0.945242130080667,1
"2005-04-27",28158733.50242,-0.00700104215565944,4657847.50242,23500886,-21682533.6,27863234.50242,NA,0.922626219283818,0.938624450080667,1
"2005-04-28",28256268.90242,0.00346377084010618,4295872.90242,23960396,-22044508.2,27312245.90242,NA,0.920039393338908,0.941875630080667,1
"2005-04-29",28377545.10242,0.00429201040019866,4522338.10242,23855207,-21818043,28046251.10242,-0.0258331039547689,0.914602962782926,0.945918170080667,1
"2005-05-09",28132945.20687,-0.008619487509127,4736846.20687,23396099,-21001919.4,27758324.20687,NA,0.897667572700902,0.937764840229,1
"2005-05-10",28293099.00687,0.00569274915307783,4646710.00687,23646389,-21092055.6,27250742.00687,NA,0.891977866049654,0.943103300229,1
"2005-05-11",28492743.50687,0.00705629665917917,4906007.50687,23586736,-20832758.1,28073426.50687,NA,0.883240398332351,0.949758116895667,1
"2005-05-12",28700762.60687,0.00730077466741119,5276323.60687,23424439,-20462442,28329551.60687,NA,0.873550995180717,0.956692086895667,1
"2005-05-13",28771452.30687,0.00246299030336838,5236522.30687,23534930,-20502243.3,28169667.30687,NA,0.871141035898556,0.959048410229,1
"2005-05-16",28718415.50687,-0.00184338278910356,5520005.50687,23198410,-20218760.1,28395812.50687,NA,0.871558011949957,0.957280516895667,1
"2005-05-17",28827246.40687,0.00378958581381217,5376993.40687,23450253,-20361772.2,28235659.40687,NA,0.868296482771423,0.960908213562333,1
"2005-05-18",29144689.00687,0.0110118946332782,5336938.00687,23807751,-20401827.6,28561956.00687,NA,0.85694056528061,0.971489633562333,1
"2005-05-19",29035351.50687,-0.00375154114611509,5314415.50687,23720936,-20424350.1,28665004.50687,NA,0.861026314475955,0.967845050229,1
"2005-05-20",28699228.30687,-0.0115763434074655,5346940.30687,23352288,-20391825.3,28594209.30687,NA,0.873226011087222,0.956640943562333,1
"2005-05-23",28363042.50687,-0.0117141059127196,5795588.50687,22567454,-19943177.1,28193071.50687,NA,0.883714091097737,0.945434750229,1
"2005-05-24",28844016.00687,0.0169577540873302,5677432.00687,23166584,-20061333.6,27985987.00687,NA,0.865959936087254,0.961467200229,1
"2005-05-25",29064439.50687,0.00764191435573669,5677547.50687,23386892,-20061218.1,28548032.50687,NA,0.857797526067166,0.968814650229,1
"2005-05-26",29156237.50687,0.00315843008010885,5934419.50687,23221818,-19804346.1,28974575.50687,NA,0.852833576595941,0.971874583562333,1
"2005-05-27",29329991.80687,0.00595942120306359,6115130.80687,23214861,-19623634.8,29055230.80687,NA,0.84530485881436,0.977666393562333,1
"2005-05-30",29555606.40687,0.00769228308980141,5974128.40687,23581478,-19764637.2,29011371.40687,NA,0.838142426865695,0.985186880229,1
"2005-05-31",29450054.00687,-0.00357131565994417,5966413.00687,23483641,-19772352.6,29271643.00687,0.0468173093970397,0.841962819990307,0.981668466895667,1
"2005-06-01",29322025.38907,-0.00434731351494755,4732036.38907,24589989,-21859585.2,29160644.38907,NA,0.88896278888128,0.977400846302333,1
"2005-06-02",29539008.68907,0.00740001064458817,5231929.68907,24307079,-21359691.9,29210211.68907,NA,0.878743673807947,0.984633622969,1
"2005-06-03",29428463.28907,-0.00374235307500048,5240960.28907,24187503,-21350661.3,29089297.28907,NA,0.88271456958579,0.980948776302333,1
"2005-06-06",29061263.88907,-0.0124776953656421,4693799.88907,24367464,-21897821.7,28334476.88907,NA,0.898650007239161,0.968708796302333,1
"2005-06-07",29188807.38907,0.00438878021571409,4738561.38907,24450246,-21853060.2,28927138.38907,NA,0.893776700651601,0.972960246302333,1
"2005-06-08",29200551.28907,0.000402342577531911,2950946.28907,26249605,-23640675.3,27389411.28907,NA,0.900610706332533,0.973351709635667,1
"2005-06-09",29198877.18907,-5.73311093831075e-05,2772657.18907,26426220,-23818964.4,28466183.18907,NA,0.901338307181277,0.973295906302333,1
"2005-06-10",29107252.98907,-0.00313793572974419,3243709.98907,25863543,-23347911.6,28883597.98907,NA,0.90273446294655,0.970241766302333,1
"2005-06-13",29270165.68907,0.00559697955905269,3285391.68907,25984774,-23306229.9,28705123.68907,NA,0.896918707085926,0.975672189635667,1
"2005-06-14",29255982.88907,-0.000484547991653539,3531305.88907,25724677,-23060315.7,29136091.88907,NA,0.896427803544433,0.975199429635667,1
"2005-06-15",29128966.18907,-0.00434156324474233,3967254.18907,25161712,-22624367.4,28965583.18907,NA,0.89915850717948,0.970965539635667,1
"2005-06-16",28973912.88907,-0.00532299357943522,3643535.88907,25330377,-22948085.7,28435543.88907,NA,0.905951210280052,0.965797096302333,1
"2005-06-17",29201844.08907,0.00786677315116746,3614617.08907,25587227,-22977004.5,28832041.08907,NA,0.897987284827699,0.973394802969,1
"2005-06-20",29090528.08907,-0.00381195104187493,2938366.08907,26152162,-23653255.5,27997311.08907,NA,0.904447421976049,0.969684269635667,1
"2005-06-21",29130719.98907,0.0013816146574217,3201688.98907,25929031,-23389932.6,28884780.98907,NA,0.902075075616979,0.971023999635667,1
"2005-06-22",29098170.98907,-0.00111734279180919,3084760.98907,26013410,-23506860.6,28697185.98907,NA,0.903643951331256,0.969939032969,1
"2005-06-23",29007098.38907,-0.00312983933025246,3269392.38907,25737706,-23322229.2,28880047.38907,NA,0.906150268403874,0.966903279635667,1
"2005-06-24",29014546.48907,0.000256768184811129,3145965.48907,25868581,-23445656.1,28587289.48907,NA,0.906337154712893,0.967151549635667,1
"2005-06-27",29087855.28907,0.00252662229366996,2682899.28907,26404956,-23908722.3,28666895.28907,NA,0.905463440272349,0.969595176302333,1
"2005-06-28",29020868.98907,-0.00230289580769383,3004633.98907,26016235,-23586987.6,28864000.98907,NA,0.906625712752057,0.967362299635667,1
"2005-06-29",29008969.78907,-0.000410022181089209,3130383.78907,25878586,-23461237.8,28823108.78907,NA,0.906588860766968,0.966965659635666,1
"2005-06-30",28806574.98907,-0.00697697303529388,3657916.98907,25148658,-22933704.6,28707406.98907,-0.0175789493788562,0.911925582669262,0.960219166302333,1
"2005-07-01",28182395.80587,-0.0216679415528167,4700935.80587,23481460,-21401400.6,27977126.80587,NA,0.911416947668501,0.939413193529,1
"2005-07-04",27791550.60587,-0.0138684163934207,4789629.60587,23001921,-21312706.8,27095380.60587,NA,0.926562038014129,0.926385020195667,1
"2005-07-05",27728632.30587,-0.00226393629100752,4945329.30587,22783303,-21157007.1,27463829.30587,NA,0.928618958366133,0.924287743529,1
"2005-07-06",27832005.00587,0.00372801293838498,5122692.00587,22709313,-20979644.4,27573145.00587,NA,0.923834393405032,0.927733500195667,1
"2005-07-07",27906872.30587,0.00268997149088657,5068584.30587,22838288,-21033752.1,27569661.30587,NA,0.920986376036593,0.930229076862333,1
"2005-07-08",27558836.30587,-0.0124713366723936,5448060.30587,22110776,-20654276.1,27313322.30587,NA,0.934127146871734,0.918627876862333,1
"2005-07-11",27339178.10587,-0.00797051796970139,5582321.10587,21756857,-20520015.3,27185154.10587,NA,0.943151637205686,0.911305936862333,1
"2005-07-12",27299936.00587,-0.00143537965362539,4892118.00587,22407818,-21210218.4,26315184.00587,NA,0.946554385616663,0.909997866862333,1
"2005-07-13",27255332.50587,-0.00163383166870446,5031184.50587,22224148,-21071151.9,26910049.50587,NA,0.948119671449272,0.908511083529,1
"2005-07-14",27185738.40587,-0.00255341225373096,4947545.40587,22238193,-21154791,26894138.40587,NA,0.951281922951204,0.906191280195667,1
"2005-07-15",26916818.50587,-0.00989194760815959,5161411.50587,21755407,-20940924.9,26687233.50587,NA,0.962561854163427,0.897227283529,1
"2005-07-18",26583882.90587,-0.0123690546833163,5360760.90587,21223122,-20741575.5,26285760.90587,NA,0.97731028922135,0.886129430195666,1
"2005-07-19",26726657.20587,0.00537070903093984,5295697.20587,21430960,-20806639.2,26206488.20587,NA,0.970868276549441,0.890888573529,1
"2005-07-20",26700341.50587,-0.000984623696008602,5120575.50587,21579766,-20981760.9,26302366.50587,NA,0.972288619811725,0.890011383529,1
"2005-07-21",26727492.10587,0.00101686339832119,5087060.10587,21640432,-21015276.3,26242961.10587,NA,0.971111681134647,0.890916403529,1
"2005-07-22",26885602.70587,0.00591565416514617,4695980.70587,22189622,-21406355.7,26209019.70587,NA,0.964701232855611,0.896186756862333,1
"2005-07-25",27033826.40587,0.00551312543079563,4766522.40587,22267304,-21335814,26589722.40587,NA,0.958167814118853,0.901127546862333,1
"2005-07-26",27091169.40587,0.00212115736555707,4277984.40587,22813185,-21824352,26405872.40587,NA,0.956655197422017,0.903038980195667,1
"2005-07-27",27120770.60587,0.00109265124574454,3841437.60587,23279333,-22260898.8,26336246.60587,NA,0.95625157301543,0.904025686862333,1
"2005-07-28",27119084.90587,-6.21553135232711e-05,3919299.90587,23199785,-22183036.5,26793636.90587,NA,0.956174227476677,0.903969496862333,1
"2005-07-29",27102709.80587,-0.000603821996827514,3987052.80587,23115657,-22115283.6,26759363.80587,-0.0383106534816005,0.956723124936488,0.903423660195667,1
"2005-08-01",27071128.77729,-0.00116523509295585,3929149.77729,23141979,-20596121.7,26646697.77729,NA,0.889989646088608,0.902370959243,1
"2005-08-02",27188481.67729,0.00433498362648432,3652157.67729,23536324,-20873113.8,26483627.67729,NA,0.886846807513357,0.906282722576333,1
"2005-08-03",27460500.47729,0.0100049279407615,3514204.47729,23946296,-21011067,26928578.47729,NA,0.877424508575355,0.915350015909667,1
"2005-08-04",27282829.47729,-0.00647005687849478,3639406.47729,23643423,-20885865,27018021.47729,NA,0.883368918282264,0.909427649243,1
"2005-08-05",27394972.17729,0.00411037645832701,3185422.17729,24209550,-21339849.3,26670504.17729,NA,0.881464104041587,0.913165739243,1
"2005-08-08",27510182.37729,0.00420552352652148,3100691.37729,24409491,-21424580.1,27017378.37729,NA,0.877715151864494,0.917006079243,1
"2005-08-09",27825506.57729,0.0114620904970919,2970915.57729,24854591,-21554355.9,27030062.57729,NA,0.867218289771898,0.927516885909667,1
"2005-08-10",27902652.47729,0.00277248860809465,2802724.47729,25099928,-21722547,27230088.47729,NA,0.865442602066428,0.930088415909667,1
"2005-08-11",27910894.27729,0.000295376936178871,2488056.27729,25422838,-22037215.2,27338659.27729,NA,0.866827503679959,0.930363142576333,1
"2005-08-12",27923353.87729,0.000446406334251082,2850171.87729,25073182,-21675099.6,27518833.87729,NA,0.864473428223031,0.930778462576333,1
"2005-08-15",28220005.27729,0.0106237739672552,2476275.27729,25743730,-22048996.2,27244967.27729,NA,0.856480245869577,0.940666842576333,1
"2005-08-16",28393438.67729,0.00614576072172346,2694431.67729,25699007,-21830839.8,27982837.67729,NA,0.849481841847041,0.946447955909667,1
"2005-08-17",28582232.27729,0.00664919815263532,2510694.27729,26071538,-22014577.2,27532344.27729,NA,0.844391197788178,0.952741075909667,1
"2005-08-18",28397664.37729,-0.00645743475210137,3257771.37729,25139893,-21267500.1,28184991.37729,NA,0.845966213937347,0.946588812576333,1
"2005-08-19",28452135.67729,0.00191816127116295,3203093.67729,25249042,-21322177.8,27757246.67729,NA,0.84447472502125,0.948404522576333,1
"2005-08-22",28655532.17729,0.00714872522424903,3003625.17729,25651907,-21521646.3,27907735.17729,NA,0.838988161776822,0.955184405909667,1
"2005-08-23",28488786.07729,-0.00581898458448982,3194408.07729,25294378,-21330863.4,28145830.07729,NA,0.843304524032969,0.949626202576333,1
"2005-08-24",28617399.37729,0.00451452370245176,3027233.37729,25590166,-21498038.1,28105616.37729,NA,0.840089825912032,0.953913312576333,1
"2005-08-25",28801399.67729,0.00642966530865152,3039545.67728999,25761854,-21485725.8,28230260.67729,NA,0.834013180883643,0.960046655909666,1
"2005-08-26",28907265.67729,0.0036757241379306,3082511.67728999,25824754,-21442759.8,28443849.67729,NA,0.830318066146923,0.963575522576333,1
"2005-08-29",28933324.37729,0.000901458487666096,3334001.37729,25599323,-21191270.1,28585739.37729,NA,0.827805879866432,0.964444145909667,1
"2005-08-30",28730098.47729,-0.00702393881013963,3391543.47729,25338555,-21133728,28455712.47729,NA,0.834054191330169,0.957669949243,1
"2005-08-31",28886308.87729,0.00543716897188773,3090411.87729,25795897,-21434859.6,28018774.87729,0.0670522502010611,0.830940656957965,0.962876962576333,1
"2005-09-01",28867299.83694,-0.00065806401332702,3771358.83694,25095941,-22386048.3,28178795.83694,NA,0.892018685412115,0.962243327898,1
"2005-09-02",28988435.43694,0.00419629132909027,3692864.43694,25295571,-22464542.7,28514071.43694,NA,0.888082055945683,0.966281181231333,1
"2005-09-05",29211732.23694,0.00770296142700588,3578014.23694,25633718,-22579392.9,28645175.23694,NA,0.880847362836714,0.973724407898,1
"2005-09-06",29218871.13694,0.000244384685649468,3959750.13694,25259121,-22197657,28994190.13694,NA,0.878797682627198,0.973962371231333,1
"2005-09-07",29537150.53694,0.0108929396521968,3577042.53694,25960108,-22580364.6,28577156.53694,NA,0.869810117893192,0.984571684564667,1
"2005-09-08",29626277.73694,0.00301746100689471,3517223.73694,26109054,-22640183.4,29144892.73694,NA,0.867139169423756,0.987542591231333,1
"2005-09-09",29537831.63694,-0.00298539360176597,3664566.63693999,25873265,-22492840.5,29274074.63694,NA,0.869346814172854,0.984594387898,1
"2005-09-12",29609887.93694,0.00243945801051604,3654114.93694,25955773,-22503292.2,29208833.93694,NA,0.866986015018701,0.986996264564667,1
"2005-09-13",29782455.33694,0.00582803286414046,3315963.33694,26466492,-22841443.8,29090876.33694,NA,0.863032539408698,0.992748511231333,1
"2005-09-14",29973741.03694,0.00642276460539959,3163833.03694,26809908,-22993574.1,29436209.03694,NA,0.857652107571574,0.999124701231333,1
"2005-09-15",29971027.53694,-9.05292401323088e-05,3177934.53694,26793093,-22979472.6,29598266.53694,NA,0.857664047969378,0.999034251231333,1
"2005-09-16",29922933.63694,-0.00160467971746137,3227775.63694,26695158,-22929631.5,29636814.63694,NA,0.858943464578857,0.997431121231333,1
"2005-09-19",30122601.93694,0.00667275148963031,3141483.93694,26981118,-23015923.2,29610684.93694,NA,0.853038158018508,1.00408673123133,1
"2005-09-20",29988121.83694,-0.00446442509453615,3359926.83694,26628195,-22797480.3,29699246.83694,NA,0.856140654670735,0.999604061231333,1
"2005-09-21",29959769.53694,-0.000945451007374531,3774937.53694,26184832,-22382469.6,29741044.53694,NA,0.854787596116714,0.998658984564667,1
"2005-09-22",29816120.33694,-0.00479473648229767,4275813.33694,25540307,-21881593.8,29438595.33694,NA,0.856747485455049,0.993870677898,1
"2005-09-23",29795834.33694,-0.000680370208154479,4444557.33694,25351277,-21712849.8,29472289.33694,NA,0.856479529611072,0.993194477898,1
"2005-09-26",29963876.63694,0.0056397917272506,4389312.63694,25574564,-21768094.5,29430897.63694,NA,0.851161900550875,0.998795887898,1
"2005-09-27",29888249.33694,-0.0025239491176775,4727535.33694,25160714,-21429871.8,29661216.33694,NA,0.851719541822223,0.996274977898,1
"2005-09-28",29806198.83694,-0.00274524275661037,4739266.83694,25066932,-21418140.3,29530284.83694,NA,0.854438042118597,0.993539961231333,1
"2005-09-29",29938000.63694,0.00442195936224676,4448799.63693999,25489201,-21708607.5,29377818.63694,NA,0.851678618721709,0.997933354564666,1
"2005-09-30",29902422.73694,-0.0011883859724453,4415216.73694,25487206,-21742190.4,29600858.73694,0.0358579744502256,0.853062921059295,0.996747424564667,1
"2005-10-10",29719809.10501,-0.00610698449207625,4671592.10500999,25048217,-22320096.6,29527722.10501,NA,0.891085245708307,0.990660303500333,1
"2005-10-11",29711568.70501,-0.00027726961404384,4366576.70500999,25344992,-22625112,29116950.70501,NA,0.892685702958597,0.990385623500333,1
"2005-10-12",29465695.70501,-0.00827532879334425,4273957.70501,25191738,-22717731,29062374.70501,NA,0.901792921155341,0.982189856833667,1
"2005-10-13",29429823.30501,-0.0012174292560112,4445813.30500999,24984010,-22545875.4,29184723.30501,NA,0.90241219884238,0.980994110167,1
"2005-10-14",29242455.90501,-0.00636658256687861,4732919.90501,24509536,-22258768.8,29079837.90501,NA,0.908167694402701,0.974748530167,1
"2005-10-17",29204532.90501,-0.00129684730048651,4910162.90500999,24294370,-22081525.8,28829577.90501,NA,0.908915349523367,0.973484430167,1
"2005-10-18",29474954.10501,0.0092595625781644,4793485.10500999,24681469,-22198203.6,28872264.10501,NA,0.899387455422528,0.982498470167,1
