"","datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2"
"1","2008-09-17",3e+07,0,3e+07,0,0,3e+07,NA
"2","2008-09-18",30410417.5921,0.0136805864033334,6283655.5921,24126762,-21045489,28584143.5921,NA
"3","2008-09-19",30838300.2921,0.0140702671610518,4317590.2921,26520710,-23011554.3,30195390.2921,NA
"4","2008-09-22",30878140.1921,0.00129189675250041,2824629.1921,28053511,-24504515.4,29778251.1921,NA
"5","2008-09-23",30383836.7921,-0.0160081985807702,3758538.7921,26625298,-23570605.8,29795901.7921,NA
"6","2008-09-24",30753225.2921,0.0121574014015255,3587876.2921,27165349,-23741268.3,29094899.2921,NA
"7","2008-09-25",30326602.3921,-0.013872460398799,2647939.3921,27678663,-24681205.2,29394239.3921,NA
"8","2008-09-26",30017534.8921,-0.0101912999024418,2424551.8921,27592983,-24904592.7,29227975.8921,NA
"9","2008-10-06",30059379.9921,0.00139402186589987,3700618.9921,26358761,-23628525.6,29638964.9921,NA
"10","2008-10-07",30649826.7921,0.0196426805927192,3991971.7921,26657855,-23337172.8,29039406.7921,NA
"11","2008-10-08",30473521.4921,-0.00575224457860357,4875165.4921,25598356,-22453979.1,30025320.4921,NA
"12","2008-10-09",30686334.8921,0.00698355127926931,5181347.8921,25504987,-22147796.7,30273112.8921,NA
"13","2008-10-10",30422383.5921,-0.00860159093381818,6161888.5921,24260495,-21167256,29828970.5921,NA
"14","2008-10-13",30310619.9921,-0.00367372923497766,5290249.9921,25020370,-22038894.6,28441759.9921,NA
"15","2008-10-14",29934064.6921,-0.0124232133852141,5854873.6921,24079191,-21474270.9,29850446.6921,NA
"16","2008-10-15",30054014.9921,0.00400715042323174,6079792.9921,23974222,-21249351.6,29539508.9921,NA
"17","2008-10-16",29758645.2921,-0.00982796142470965,7117121.2921,22641524,-20212023.3,29540418.2921,NA
"18","2008-10-17",29782584.3921,0.000804441861012917,6979936.3921,22802648,-20349208.2,29238743.3921,NA
"19","2008-10-20",29813136.2921,0.00102583105608867,6275408.2921,23537728,-21053736.3,28466236.2921,NA
"20","2008-10-21",29941013.9921,0.00428930719489218,6445537.9921,23495476,-20883606.6,29664934.9921,NA
"21","2008-10-22",29986547.2921,0.00152076679874669,6979259.2921,23007288,-20349885.3,29754145.2921,-0.013938325533225
"22","2008-10-23",30031909.46484,0.00151275077781143,5980676.46484,24051233,-20916492,28847113.46484,NA
"23","2008-10-24",30050783.26484,0.000628458207830418,6586951.26484,23463832,-20310217.2,29674642.26484,NA
"24","2008-10-27",29539353.06484,-0.0170188642170397,8033919.06484,21505434,-18863249.4,29421985.06484,NA
"25","2008-10-28",29627022.46484,0.00296788490281297,7450820.46484,22176202,-19446348,28151997.46484,NA
"26","2008-10-29",29500064.26484,-0.00428521631394674,7993426.26484,21506638,-18903742.2,29344847.26484,NA
"27","2008-10-30",29450631.06484,-0.00167569804445877,7543890.06484,21906741,-19353278.4,28772205.06484,NA
"28","2008-10-31",29315079.46484,-0.00460267217030308,7931444.46484,21383635,-18965724,29084922.46484,NA
"29","2008-11-03",29202044.66484,-0.00385585855687587,8046789.66484,21155255,-18850378.8,28762424.66484,NA
"30","2008-11-04",29102508.86484,-0.00340852159985372,8340715.86484,20761793,-18556452.6,28590438.86484,NA
"31","2008-11-05",29085356.46484,-0.000589378739807689,7614980.46483999,21470376,-19282188,28360356.46484,NA
"32","2008-11-06",29023951.06484,-0.00211121359555033,8089722.06484,20934229,-18807446.4,28528731.06484,NA
"33","2008-11-07",29009591.66484,-0.000494743116397856,7769940.66484,21239651,-19127227.8,28016405.66484,NA
"34","2008-11-10",29264566.46484,0.00878932743851868,6358187.46484,22906379,-20538981,27857498.46484,NA
"35","2008-11-11",29229273.06484,-0.00120601137359766,6589653.06484,22639620,-20307515.4,28897397.06484,NA
"36","2008-11-12",29609889.26484,0.0130217470395404,6356386.26484,23253503,-20540782.2,28511613.26484,NA
"37","2008-11-13",29871390.66484,0.00883155616223519,5532633.66483999,24338757,-21364534.8,28308060.66484,NA
"38","2008-11-14",30026045.86484,0.00517736859777473,4739512.86484,25286533,-22157655.6,28866972.86484,NA
"39","2008-11-17",30662770.46484,0.0212057426031442,4242803.46484,26419967,-22654365,29097809.46484,NA
"40","2008-11-18",30576044.86484,-0.00282836803998021,5923231.86484,24652813,-20973936.6,30324964.86484,NA
"41","2008-11-19",30927163.26484,0.0114834473049772,4631110.26484,26296053,-22266058.2,28777604.26484,0.0298100858704349
"42","2008-11-20",30850606.66964,-0.00247538367953193,6324442.66964,24526164,-21449950.8,30073902.66964,NA
"43","2008-11-21",30752524.96964,-0.00317924704205297,6454234.96964001,24298290,-21320158.5,29526901.96964,NA
"44","2008-11-24",30862460.26964,0.0035748381672247,7376567.26964,23485893,-20397826.2,30618937.26964,NA
"45","2008-11-25",30762897.06964,-0.00322602926435978,7413730.06964,23349167,-20360663.4,30204944.06964,NA
"46","2008-11-26",30757628.96964,-0.00017124850068817,7311598.96964,23446030,-20462794.5,30146274.96964,NA
"47","2008-11-27",30894597.16964,0.00445314559633969,7012143.16964,23882454,-20762250.3,30671967.16964,NA
"48","2008-11-28",30936976.06964,0.00137172528152107,7462237.06964,23474739,-20312156.4,30428255.06964,NA
"49","2008-12-01",31264991.96964,0.0106027136996723,7081717.96964001,24183274,-20692675.5,30078997.96964,NA
"50","2008-12-02",31399466.36964,0.00430111736892735,7032589.36964,24366877,-20741804.1,30422501.36964,NA
"51","2008-12-03",31456500.66964,0.00181640985004594,6099778.66964,25356722,-21674614.8,30409719.66964,NA
"52","2008-12-04",31477572.66964,0.000669877435551358,5763892.66964,25713680,-22010500.8,31105567.66964,NA
"53","2008-12-05",31585539.96964,0.00342997540290457,5428150.96964001,26157389,-22346242.5,30554115.96964,NA
"54","2008-12-08",31695683.86964,0.00348716216679756,4519493.86964,27176190,-23254899.6,30637542.86964,NA
"55","2008-12-09",31743739.76964,0.00151616542484589,5120991.76964,26622748,-22653401.7,31351258.76964,NA
"56","2008-12-10",31966608.16964,0.00702086148693648,4504431.16964,27462177,-23269962.3,30712142.16964,NA
"57","2008-12-11",31964396.76964,-6.91784373325621e-05,5060052.76964,26904344,-22714340.7,31683274.76964,NA
"58","2008-12-12",31818174.46964,-0.00457453650865969,6014175.46964,25803999,-21760218,31334117.46964,NA
"59","2008-12-15",31857818.06964,0.0012459420020412,5851516.06964,26006302,-21922877.4,31196820.06964,NA
"60","2008-12-16",31885589.46964,0.000871729505746099,5635998.46964,26249591,-22138395,30683312.46964,NA
"61","2008-12-17",31997388.46964,0.00350625476459987,5558631.46964,26438757,-22215762,31524714.46964,0.0371720988271049
"62","2008-12-18",31898008.67391,-0.00310587208778912,5727822.67391,26170186,-23314162.8,30865653.67391,NA
"63","2008-12-19",32126781.87391,0.00717202137408401,5647885.87391,26478896,-23394099.6,31461560.87391,NA
"64","2008-12-22",32602837.87391,0.0148180419024977,6041926.87391,26560911,-23000058.6,31949957.87391,NA
"65","2008-12-23",32484715.47391,-0.00362307110984728,7165898.47391,25318817,-21876087,32262115.47391,NA
"66","2008-12-24",32119437.47391,-0.0112446113401664,7529330.47391,24590107,-21512655,31624020.47391,NA
"67","2008-12-25",32444522.47391,0.0101211299314958,7715264.47390999,24729258,-21326721,31654782.47391,NA
"68","2008-12-26",32547413.07391,0.00317127798945838,7814091.07391,24733322,-21227894.4,31975235.07391,NA
"69","2008-12-29",32541053.67391,-0.000195388800503404,7897755.67391,24643298,-21144229.8,31787312.67391,NA
"70","2008-12-30",32691699.47391,0.00462940756343055,8140826.47391,24550873,-20901159,32273911.47391,NA
"71","2008-12-31",32535419.67391,-0.0047804122304721,8319954.67391,24215465,-20722030.8,32191731.67391,NA
"72","2009-01-05",32824465.87391,0.00888404707537216,7576252.87391,25248213,-21465732.6,31905459.87391,NA
"73","2009-01-06",32973685.47391,0.00454598714791565,6894122.47390999,26079563,-22147863,31804960.47391,NA
"74","2009-01-07",33334439.27391,0.0109406575217514,7026556.27391,26307883,-22015429.2,32775216.27391,NA
"75","2009-01-08",33318533.07391,-0.000477170168344365,7518888.07391,25799645,-21523097.4,32775950.07391,NA
"76","2009-01-09",33719004.47391,0.0120194787421055,7172624.47391,26546380,-21869361,32817403.47391,NA
"77","2009-01-12",34011936.67391,0.0086874510256274,7146153.67391,26865783,-21895831.8,33299313.67391,NA
"78","2009-01-13",34065316.47391,0.00156944311968421,7653476.47391,26411840,-21388509,33611280.47391,NA
"79","2009-01-14",34114816.87391,0.00145310260181808,6752203.87391,27362613,-22289781.6,32889839.87391,NA
"80","2009-01-15",34303578.87391,0.00553313830461599,6756421.87391,27547157,-22285563.6,33571530.87391,NA
"81","2009-01-16",33906635.87391,-0.0115714748440401,6353545.87391,27553090,-22688439.6,33485895.87391,0.0629703007649784
"82","2009-01-19",33766093.10464,-0.00414499302710669,6524585.10464,27241508,-24753319.5,33238181.10464,NA
"83","2009-01-20",34144805.60464,0.0112157630681873,6368067.60464,27776738,-24909837,33168833.60464,NA
"84","2009-01-21",34123450.60464,-0.000625424559368315,6410871.60464,27712579,-24867033,33474503.60464,NA
"85","2009-01-22",34220449.30464,0.00284258181049313,6129927.30464,28090522,-25147977.3,33526817.30464,NA
"86","2009-01-23",34374634.00464,0.00450563049676522,6275916.00464,28098718,-25001988.6,33798903.00464,NA
"87","2009-02-02",34896227.70464,0.0151737964665921,5976029.70464,28920198,-25301874.9,33949787.70464,NA
"88","2009-02-03",34948536.60464,0.0014989843728308,5338311.60464,29610225,-25939593,34057667.60464,NA
"89","2009-02-04",35111093.40464,0.00465131921942685,4631012.40464,30480081,-26646892.2,34066635.40464,NA
"90","2009-02-05",35158536.30464,0.00135122251686193,4820961.30464,30337575,-26456943.3,34359361.30464,NA
"91","2009-02-06",35699806.60464,0.0153951317913246,3759360.60464,31940446,-27518544,34029913.60464,NA
"92","2009-02-09",36052403.00464,0.00987670336438651,3028839.00464,33023564,-28249065.6,34848922.00464,NA
"93","2009-02-10",36112664.10464,0.00167148636367598,2658818.10464,33453846,-28619086.5,34639864.10464,NA
"94","2009-02-11",36304178.20464,0.00530323931363985,2604907.20464,33699271,-28672997.4,34838634.20464,NA
"95","2009-02-12",36665290.70464,0.00994685785102956,2762285.70464,33903005,-28515618.9,35091718.70464,NA
"96","2009-02-13",36559965.10464,-0.00287262416241196,1769405.10464,34790560,-29508499.5,35206468.10464,NA
"97","2009-02-16",36564692.10464,0.00012929443412979,992291.10464,35572401,-30285613.5,35167428.10464,NA
"98","2009-02-17",36621027.70464,0.00154071036175507,1938800.70464,34682227,-29339103.9,35943362.70464,NA
"99","2009-02-18",36167908.70464,-0.0123731918081204,3285035.70464,32882873,-27992868.9,35830394.70464,NA
"100","2009-02-19",36154853.00464,-0.000360974700158057,3007437.00464,33147416,-28270467.6,35228571.00464,NA
"101","2009-02-20",36727556.60464,0.0158402967348947,2442768.60464,34284788,-28835136,35109273.60464,0.0877052459348056
"102","2009-02-23",36761398.35018,0.000921426543679438,6548984.35018,30212414,-26756339.1,35332959.35018,NA
"103","2009-02-24",36597962.55018,-0.00444585373067552,7754799.55018,28843163,-25550523.9,36291395.55018,NA
"104","2009-02-25",36782733.35018,0.00504866356280509,7728137.35018,29054596,-25577186.1,35661249.35018,NA
"105","2009-02-26",36674964.95018,-0.00292986382969496,8994269.95018,27680695,-24311053.5,36113638.95018,NA
"106","2009-02-27",36011676.55018,-0.0180855905629637,9545895.55018,26465781,-23759427.9,35623119.55018,NA
"107","2009-03-02",36265704.85018,0.00705405369411305,9277530.85018,26988174,-24027792.6,35062812.85018,NA
"108","2009-03-03",36706049.05018,0.012142165768434,9527414.05018,27178635,-23777909.4,35451436.05018,NA
"109","2009-03-04",36594712.55018,-0.0030331921544533,7940169.55018,28654543,-25365153.9,34981760.55018,NA
"110","2009-03-05",36610646.55018,0.000435418094298479,7720722.55018,28889924,-25584600.9,35767204.55018,NA
"111","2009-03-06",36464180.85018,-0.00400063134092021,7924329.85018,28539851,-25380993.6,35847506.85018,NA
"112","2009-03-09",36704451.75018,0.00658923070251305,8857273.75018,27847178,-24448049.7,36236591.75018,NA
"113","2009-03-10",36768444.25018,0.00174345336733395,8432643.25017999,28335801,-24872680.2,35553460.25018,NA
"114","2009-03-11",36737603.45018,-0.000838784469371356,8659105.45018,28078498,-24646218,36519195.45018,NA
"115","2009-03-12",36632997.45018,-0.00284738225077352,8711053.45018,27921944,-24594270,35700799.45018,NA
"116","2009-03-13",36742136.25018,0.00297924842618835,8825139.25018,27916997,-24480184.2,36351234.25018,NA
"117","2009-03-16",36961472.05018,0.00596959846064782,8423408.05018,28538064,-24881915.4,35857115.05018,NA
"118","2009-03-17",37129252.15018,0.00453932407703395,7526650.15018,29602602,-25778673.3,35911997.15018,NA
"119","2009-03-18",37048489.25018,-0.00217518251305793,7412886.25018,29635603,-25892437.2,36702446.25018,NA
"120","2009-03-19",37031458.05018,-0.000459700256196571,6858863.05018,30172595,-26446460.4,36230605.05018,NA
"121","2009-03-20",37031571.65018,3.06766208990616e-06,6889121.65018,30142450,-26416201.8,36311322.65018,0.00734937494559906
"122","2009-03-23",36769955.74813,-0.00706467185679716,6538085.74813,30231870,-27077284.5,35855196.74813,NA
"123","2009-03-24",37031271.94813,0.00710678581693136,6400578.94813001,30630693,-27214791.3,36325966.94813,NA
"124","2009-03-25",36965017.54813,-0.0017891472940168,6960640.54813,30004377,-26654729.7,36585126.54813,NA
"125","2009-03-26",36872227.34813,-0.00251021658191253,6089712.34813,30782515,-27525657.9,35475106.34813,NA
"126","2009-03-27",37007293.14813,0.00366307678472388,5877236.14813,31130057,-27738134.1,36298978.14813,NA
"127","2009-03-30",37139767.54813,0.003579683590198,6037564.54813,31102203,-27577805.7,36558478.54813,NA
"128","2009-03-31",37213486.34813,0.00198490202999935,5778912.34813,31434574,-27836457.9,35740961.34813,NA
"129","2009-04-01",37485351.04813,0.00730554233636505,5330106.04813,32155245,-28285264.2,36409944.04813,NA
"130","2009-04-02",37471775.24813,-0.000362162808147826,5017330.24813,32454445,-28598040,36754636.24813,NA
"131","2009-04-03",37204214.94813,-0.00714031556360162,5082786.94813,32121428,-28532583.3,36606220.94813,NA
"132","2009-04-07",37477638.24813,0.00734925600180536,5011225.24813,32466413,-28604145,36653286.24813,NA
"133","2009-04-08",37729706.44813,0.00672582936873245,6094607.44813,31635099,-27520762.8,37447705.44813,NA
"134","2009-04-09",37777527.34813,0.00126746016605628,5669244.34813,32108283,-27946125.9,36764266.34813,NA
"135","2009-04-10",37932046.24813,0.00409023329070912,4804987.24813,33127059,-28810383,36750561.24813,NA
"136","2009-04-13",38085103.44813,0.00403503673381578,4128020.44813,33957083,-29487349.8,37056487.44813,NA
"137","2009-04-14",38493546.04813,0.0107244713292241,3902091.04813,34591455,-29713279.2,37259145.04813,NA
"138","2009-04-15",38829857.24813,0.00873682044204238,3789781.24813001,35040076,-29825589,37600194.24813,NA
"139","2009-04-16",38746850.64813,-0.00213770036468541,3788493.64813,34958357,-29826876.6,38031519.64813,NA
"140","2009-04-17",38805981.14813,0.00152607241649094,4192700.14813,34613281,-29422670.1,38106351.14813,NA
"141","2009-04-20",39256556.54813,0.0116109781706086,3560266.54813,35696290,-30055103.7,37735826.54813,0.0676258850305105
"142","2009-04-21",39536296.65052,0.00712594600718552,7894500.65052,31641796,-27289508.4,38719400.65052,NA
"143","2009-04-22",39523460.85052,-0.000324658632381736,8905942.85052,30617518,-26278066.2,39092653.85052,NA
"144","2009-04-23",39331983.25052,-0.0048446567147592,8729656.25052,30602327,-26454352.8,38635885.25052,NA
"145","2009-04-24",39547688.45052,0.00548421874956295,8940551.45052,30607137,-26243457.6,39187767.45052,NA
"146","2009-04-27",39471474.65052,-0.00192713665415256,9548430.65052,29923044,-25635578.4,39106443.65052,NA
"147","2009-04-28",39613113.85052,0.00358839392888344,9494992.85052,30118121,-25689016.2,38794002.85052,NA
"148","2009-04-29",39351795.05052,-0.00659677502218303,8609235.05052,30742560,-26574774,38335445.05052,NA
"149","2009-04-30",39500725.85052,0.00378459990983404,8430163.85052,31070562,-26753845.2,38748665.85052,NA
"150","2009-05-04",39376048.85052,-0.00315632174638525,7498138.85052,31877910,-27685870.2,38338993.85052,NA
"151","2009-05-05",39453091.25052,0.00195658026259715,7368466.25051999,32084625,-27815542.8,38949623.25052,NA
"152","2009-05-06",39636215.25052,0.00464156278242456,6981223.25052,32654992,-28202785.8,38566339.25052,NA
"153","2009-05-07",39382854.85052,-0.00639214411362554,6959833.85052,32423021,-28224175.2,38655146.85052,NA
"154","2009-05-08",39460739.25052,0.00197762199555163,6733975.25052,32726764,-28450033.8,38498934.25052,NA
"155","2009-05-11",39249687.85052,-0.00534838941207172,7385785.85052,31863902,-27798223.2,39032286.85052,NA
"156","2009-05-12",39079203.65052,-0.00434358104067689,6740676.65052,32338527,-28443332.4,37935837.65052,NA
"157","2009-05-13",38955975.05052,-0.00315330376488765,6481158.05052,32474817,-28702851,38392115.05052,NA
"158","2009-05-14",39043623.65052,0.00224993983301225,6699519.65052,32344104,-28484489.4,38444857.65052,NA
