"trade_code","weight"
"600188.SH",0.00340684997988948
"601808.SH",0.00340684997988948
"601857.SH",0.00340684997988948
"601088.SH",0.00340684997988948
"000629.SZ",0.00340684997988948
"000983.SZ",0.00340684997988948
"601898.SH",0.00340684997988948
"600395.SH",0.00340684997988948
"601225.SH",0.00340684997988948
"601699.SH",0.00340684997988948
"600348.SH",0.00340684997988948
"601179.SH",0.00283993302876187
"300124.SZ",0.00283993302876187
"002202.SZ",0.00283993302876187
"600089.SH",0.00283993302876187
"601727.SH",0.00283993302876187
"600875.SH",0.00283993302876187
"000400.SZ",0.00283993302876187
"002500.SZ",0.00808067771401201
"000728.SZ",0.00808067771401201
"601601.SH",0.00808067771401201
"601901.SH",0.00808067771401201
"601628.SH",0.00808067771401201
"601336.SH",0.00808067771401201
