"","datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2"
"696","2007-11-19",41459958.02045,0.0148555270352573,10887299.02045,30572659,-23973196.8,40527304.02045,NA
"697","2007-11-20",41557372.22045,0.0023495971691998,10527462.22045,31029910,-24333033.6,40544820.22045,NA
"698","2007-11-21",41409858.82045,-0.00354963252290064,10871919.82045,30537939,-23988576,41236679.82045,NA
"699","2007-11-22",41210370.22045,-0.00481741801789204,11951934.22045,29258436,-22908561.6,40948912.22045,NA
"700","2007-11-23",41330206.02045,0.00290790399015961,11550923.02045,29779283,-23309572.8,40267373.02045,NA
"701","2007-11-26",41349789.22045,0.000473822946595259,11820102.22045,29529687,-23040393.6,41136291.22045,NA
"702","2007-11-27",41447362.22045,0.00235969763908139,12246966.22045,29200396,-22613529.6,41087604.22045,NA
"703","2007-11-28",41309812.02045,-0.00331867198854296,12546491.02045,28763321,-22314004.8,40973648.02045,NA
"704","2007-11-29",40997807.82045,-0.00755278672886595,11618559.82045,29379248,-23241936,39930816.82045,NA
"705","2007-11-30",40918443.42045,-0.0019358205772263,12120937.42045,28797506,-22739558.4,40617750.42045,NA
"706","2007-12-03",41135566.62045,0.00530624290296178,11951660.62045,29183906,-22908835.2,40272751.62045,0.0421861779609538
"707","2007-12-04",40881149.49091,-0.00618484563218646,7844042.49090999,33037107,-28975284,40429329.49091,NA
"708","2007-12-05",40830611.49091,-0.0012362176853965,7023644.49090999,33806967,-29795682,39813388.49091,NA
"709","2007-12-06",40950230.49091,0.00292964018005537,6992996.49090999,33957234,-29826330,40421702.49091,NA
"710","2007-12-07",41178622.49091,0.00557730682494451,6571226.49090999,34607396,-30248100,40338790.49091,NA
"711","2007-12-10",41560781.49091,0.00928051928119644,6017954.49090999,35542827,-30801372,39861917.49091,NA
"712","2007-12-11",41944532.49091,0.00923348854938966,5979326.49090999,35965206,-30840000,41129731.49091,NA
"713","2007-12-12",42427605.49091,0.0115169480099626,6354986.49090999,36072619,-30464340,41717505.49091,NA
"714","2007-12-13",42068823.49091,-0.00845633393279455,7513538.49090999,34555285,-29305788,41917624.49091,NA
"715","2007-12-14",42350145.49091,0.00668718487125686,6953414.49090998,35396731,-29865912,40640280.49091,NA
"716","2007-12-17",42877641.49091,0.0124555888506506,7675592.49090999,35202049,-29143734,42328626.49091,NA
