"","datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2"
"75","2010-08-19",33008956.2946,-0.00646381788859207,6026989.2946,26981967,-26834400,32637037.2946,NA
"76","2010-08-20",32871150.2946,-0.00417480633953105,6656989.2946,26214161,-26204400,32682512.2946,NA
"77","2010-08-23",33042346.2946,0.00520809276419287,6802789.2946,26239557,-26150400,32701272.2946,NA
"78","2010-08-24",33239102.2946,0.00595466188283833,6727189.2946,26511913,-26226000,32639704.2946,NA
"79","2010-08-25",33227203.2946,-0.000357981990444234,7245589.2946,25981614,-25707600,33055469.2946,NA
"80","2010-08-26",33186243.2946,-0.00123272487415926,7160989.2946,26025254,-25792200,32845133.2946,NA
"81","2010-08-27",33332616.2946,0.00441065289314668,7099789.2946,26232827,-25853400,32825908.2946,NA
"82","2010-08-30",33513510.2946,0.0054269367397155,6581389.2946,26932121,-26371800,32825321.2946,NA
"83","2010-08-31",33621585.2946,0.00322481885812542,6759589.2946,26861996,-26193600,33256385.2946,NA
"84","2010-09-01",33465662.2946,-0.00463758620046539,6941389.2946,26524273,-26011800,33069338.2946,0.0338658839626609
"85","2010-09-02",33402301.82125,-0.00189329805554816,6209294.82125,27193007,-27241560,32893464.82125,NA
"86","2010-09-03",33366304.82125,-0.00107768022074151,6173954.82125,27192350,-27276900,32947446.82125,NA
"87","2010-09-06",33361760.82125,-0.000136185293047819,5623394.82125,27738366,-27827460,32646642.82125,NA
"88","2010-09-07",33454721.82125,0.00278645364368146,5582474.82125,27872247,-27868380,32962462.82125,NA
"89","2010-09-08",33571401.82125,0.00348769900474521,5595494.82125,27975907,-27855360,32993536.82125,NA
"90","2010-09-09",33552892.82125,-0.000551332354202794,6038174.82125,27514718,-27412680,33333918.82125,NA
"91","2010-09-10",33825966.82125,0.00813861271082561,6103274.82125,27722692,-27347580,33112885.82125,NA
"92","2010-09-13",33945419.82125,0.00353139943142589,5854034.82124999,28091385,-27596820,33377288.82125,NA
"93","2010-09-14",33771149.82125,-0.00513382956869191,5740574.82125,28030575,-27710280,33445887.82125,NA
"94","2010-09-15",33878044.49325,0.00316526599081768,6302397.49325001,27575647,-27245280,33691155.49325,NA
"95","2010-09-16",33931323.49325,0.00157267046539866,6784137.49325,27147186,-26763540,33484624.49325,NA
"96","2010-09-17",34218663.49325,0.00846828152922363,6892017.49325,27326646,-26655660,33685181.49325,NA
"97","2010-09-20",34047376.49325,-0.00500566014314929,6945957.49325,27101419,-26718900,33746724.49325,NA
"98","2010-09-21",34070073.49325,0.000666629923879558,6960837.49325,27109236,-26704020,33759689.49325,NA
"99","2010-09-27",34359148.49325,0.00848471900294756,6657657.49325,27701491,-27007200,33646734.49325,NA
"100","2010-09-28",34535652.49325,0.00513703068149907,6774837.49325,27760815,-26890020,34153368.49325,NA
"101","2010-09-29",34554886.49325,0.000556931710028019,6748797.49325,27806089,-26916060,34120386.49325,NA
"102","2010-09-30",34369465.49325,-0.00536598492477236,6198237.49325,28171228,-27466620,33586495.49325,NA
"103","2010-10-08",34536211.49325,0.00485157384925716,5260797.49325,29275414,-28404060,33487198.49325,0.0339470518549303
"104","2010-10-11",34406711.8945,-0.00374967586630959,6131863.8945,28274848,-28238400,33456361.8945,NA
"105","2010-10-12",34113204.8945,-0.00853051581621567,5822263.8945,28290941,-28548000,33537922.8945,NA
"106","2010-10-13",34001642.5385,-0.00327035692908428,5481168.5385,28520474,-28101000,33411000.5385,NA
"107","2010-10-14",33668475.5385,-0.00979855604395452,5307168.5385,28361307,-28275000,33309331.5385,NA
"108","2010-10-15",34003970.5385,0.00996466262977536,4779948.5385,29224022,-28802220,32821307.5385,NA
"109","2010-10-18",34639575.5385,0.018692081834395,5324568.5385,29315007,-28965780,34051118.5385,NA
"110","2010-10-19",34121661.5385,-0.0149515111530268,4503288.5385,29618373,-29787060,33272108.5385,NA
"111","2010-10-20",33659493.5385,-0.0135447096993951,4204008.5385,29455485,-30086340,33053291.5385,NA
"112","2010-10-21",33492571.5385,-0.0049591358173311,4285788.5385,29206783,-30004560,33173463.5385,NA
"113","2010-10-22",33476014.5385,-0.000494348425320479,4141368.5385,29334646,-30148980,32968434.5385,NA
"114","2010-10-25",32861065.5385,-0.0183698390766549,2918148.5385,29942917,-31372200,31993132.5385,NA
"115","2010-10-26",33018767.5385,0.00479905314741669,3334008.5385,29684759,-30956340,32679465.5385,NA
"116","2010-10-27",33245633.5385,0.0068708197462386,3944748.5385,29300885,-30345600,33065913.5385,NA
"117","2010-10-28",32906077.5385,-0.0102135517919001,3720288.5385,29185789,-30570060,32528412.5385,NA
"118","2010-10-29",33629473.5385,0.0219836593757985,4536348.5385,29093125,-29754000,33183580.5385,NA
"119","2010-11-01",33037870.5385,-0.0175918008149223,3360108.5385,29677762,-30930240,32390588.5385,-0.0397841374728636
"120","2010-11-02",33330444.67405,0.00885572014119518,6971706.67405,26358738,-25202880,32840210.67405,NA
"121","2010-11-03",33284082.67405,-0.00139098054206555,7174746.67405,26109336,-24999840,33018694.67405,NA
"122","2010-11-04",33322892.67405,0.00116602282178113,6796026.67405,26526866,-25378560,32664315.67405,NA
"123","2010-11-05",33238411.67405,-0.00253522408232532,6412986.67405,26825425,-25761600,32725621.67405,NA
"124","2010-11-08",33913223.67405,0.020302173479813,6401466.67405,27511757,-25773120,33095094.67405,NA
"125","2010-11-09",33601059.67405,-0.00920478698811711,6100506.67405,27500553,-26074080,33035632.67405,NA
"126","2010-11-10",34195150.47005,0.0176807160774994,6874602.47005,27320548,-26827500,33731762.47005,NA
"127","2010-11-11",34059310.47005,-0.00397249312059544,6901602.47005,27157708,-26800500,33771939.47005,NA
"128","2010-11-12",34091047.47005,0.000931815693330229,8634102.47005,25456945,-25068000,33823602.47005,NA
"129","2010-11-15",34544975.47005,0.0133151672854519,8556102.47005,25988873,-25146000,33660676.47005,NA
"130","2010-11-16",34656127.47005,0.00321760251635927,9618102.47005,25038025,-24084000,34207480.47005,NA
"131","2010-11-17",34321867.47005,-0.00964504762653784,10032102.47005,24289765,-23670000,33989450.47005,NA
"132","2010-11-18",34310696.47005,-0.000325477627630466,9774102.47005,24536594,-23928000,33799876.47005,NA
"133","2010-11-19",35338944.47005,0.0299687300401368,10288602.47005,25050342,-23413500,34387464.47005,NA
"134","2010-11-22",35870148.47005,0.0150316883530632,10701102.47005,25169046,-23917500,35369499.47005,NA
"135","2010-11-23",35964290.47005,0.00262452217276454,11208102.47005,24756188,-23410500,35427401.47005,NA
"136","2010-11-24",35986785.47005,0.000625481545888817,10638102.47005,25348683,-23980500,35085687.47005,NA
"137","2010-11-25",36090914.47005,0.00289353435267681,10411602.47005,25679312,-24207000,35532832.47005,NA
"138","2010-11-26",36016804.47005,-0.0020534253866441,10521102.47005,25495702,-24097500,35593104.47005,NA
